code,name,price,market_cap,roe,change_5d,change_20d,trend,ma20,ma60,score
sz.002293,罗莱生活,10.27,85.6356228,10.18,3.1124497991967743,7.7649527806925525,上升,9.8825,9.600999999999997,75
sz.002884,凌霄泵业,17.69,63.27403584,19.68,-0.5061867266591668,0.9127210496292079,震荡,17.777,17.546333333333337,75
sz.301603,乔锋智能,75.7,91.41532,12.71,0.39787798408487685,4.126547455295736,上升,73.89850000000001,73.43199999999999,75
sh.600486,扬农化工,69.39,281.30628561,11.91,1.1958582470468242,5.9389312977099245,上升,67.58900000000001,66.14033333333333,75
sh.600710,苏美达,10.81,141.25961382,15.81,-0.9165902841429848,5.2580331061343815,震荡,10.732500000000002,10.74033333333333,75
sz.300893,松原安全,23.64,111.81749928,21.86,-2.111801242236017,3.6842105263157885,下降,24.113,24.398500000000006,75
sz.002223,鱼跃医疗,38.21,383.04643457,14.82,2.9919137466307264,8.705547652916081,上升,37.170500000000004,36.27516666666667,75
sz.000739,普洛药业,16.27,188.47876982,16.09,0.6184291898577481,1.1815920398010031,震荡,16.380499999999994,15.9255,75
sz.300863,卡倍亿,50.4,94.84062134,12.91,-0.09910802775025622,4.0247678018575765,上升,50.1785,49.29366666666667,75
sh.688188,柏楚电子,135.89,392.3550978,17.03,1.440728575694221,3.4800487359122703,震荡,133.70149999999998,135.287,75
sh.605183,确成股份,19.92,82.84392248,17.13,-0.20040080160320214,6.581059390048156,震荡,19.416500000000003,19.488333333333337,75
sz.301301,川宁生物,10.14,226.130619,18.95,-0.6856023506366334,3.048780487804885,震荡,10.076999999999998,10.625499999999999,75
sh.600331,宏达股份,12.79,337.86064,16.71,1.1067193675889233,19.198508853681254,上升,12.065999999999999,11.178666666666665,75
sz.002946,新乳业,18.53,159.48343309,19.09,-0.3763440860215069,12.575941676792224,上升,18.372999999999998,17.6165,75
sh.688200,华峰测控,190.2,257.78419395,10.41,0.7415254237288015,9.625360230547544,上升,183.88649999999998,182.13833333333335,75
sh.603158,腾龙股份,10.6,52.02163569,11.55,0.6647673314340009,9.16580844490215,上升,10.369499999999999,10.3235,75
sz.002698,博实股份,16.81,171.89258966,14.59,3.765432098765429,2.3751522533495555,上升,16.5845,16.081499999999995,75
sh.603486,科沃斯,80.68,467.07370565,18.2,0.9383210309020392,4.61618257261411,震荡,79.97050000000002,82.82516666666668,75
sh.603281,江瀚新材,27.75,103.60000019,12.4,-1.5957446808510614,1.0928961748633905,上升,27.617,27.1245,75
sz.000848,承德露露,8.5,86.70000629,20.55,0.1177856301531188,0.9501187648456066,下降,8.5975,8.724333333333334,75
sz.002299,圣农发展,16.54,205.61067865,10.62,0.6082725060827121,4.485154769425137,上升,16.326500000000003,16.27633333333333,75
sh.605305,中际联合,41.66,88.535832,15.91,-0.8095238095238176,1.0429299054086822,震荡,41.98299999999999,41.88433333333332,75
sz.300761,立华股份,20.75,173.73345051,18.04,1.1208576998050703,5.223123732251527,震荡,20.351999999999997,20.766499999999997,75
sh.600901,江苏金租,6.12,354.46222558,14.72,-0.3257328990227944,3.9049235993208904,上升,6.1129999999999995,6.090999999999999,75
sz.002008,大族激光,41.19,424.09364376,10.95,-2.1382751247327287,7.968545216251637,上升,39.895500000000006,38.981500000000004,75
sh.688018,乐鑫科技,170.0,284.143117,17.06,3.6395781259525686,5.042016806722687,震荡,164.446,165.93633333333335,75
sz.300835,龙磁科技,65.58,78.20253673,11.79,-1.9877447317291859,4.062202475404626,上升,64.85249999999999,61.25566666666666,75
sz.002997,瑞鹄模具,37.4,78.28617555,17.74,-0.3994673768308884,5.799151343705791,震荡,36.513999999999996,36.69383333333334,75
sz.002139,拓邦股份,13.78,171.81386135,10.44,1.3235294117647038,1.3235294117647038,上升,13.599999999999998,13.574833333333332,75
sz.300774,倍杰特,19.0,77.6650954,12.28,-3.455284552845527,4.798676227247661,上升,18.6245,17.618,75
sh.600873,梅花生物,10.13,284.06967915,19.73,-0.880626223091975,1.8090452261306684,震荡,10.128499999999999,10.518499999999998,75
sh.601126,四方股份,30.08,250.6215968,16.62,-3.2486330009649453,4.918032786885234,震荡,30.556500000000007,28.872833333333332,75
sz.301626,苏州天脉,186.3,215.51184,19.51,-3.105008581682009,12.772397094431007,上升,182.22400000000002,164.19816666666662,75
sz.301595,太力科技,49.05,53.11134,19.75,15.411764705882348,24.809160305343514,上升,42.05749999999999,39.577666666666666,75
sz.000887,中鼎股份,23.21,305.55727028,10.02,1.0008703220191488,5.74031890660593,上升,22.458999999999996,21.81233333333334,75
sz.000411,英特集团,12.75,67.34808608,11.87,5.985037406483796,8.788395904436856,上升,12.45,11.9495,75
sh.688789,宏华数科,81.57,147.03490648,13.88,3.0184389997473935,6.669282071400542,上升,78.979,78.559,75
sz.300010,豆神教育,7.24,149.62275651,10.83,-0.5494505494505499,9.03614457831326,上升,7.080500000000001,6.938833333333334,75
sz.300870,欧陆通,221.0,242.78518329,13.33,-5.109489051094893,9.950248756218906,上升,220.86700000000002,205.55966666666663,75
sz.300926,博俊科技,32.78,142.36870711,29.96,1.9595645412130718,10.333221137664086,震荡,31.340999999999998,31.48633333333333,75
sz.300711,广哈通信,23.22,57.85741471,10.12,0.5194805194805083,5.449591280653948,上升,22.525,22.01516666666667,75
sz.002588,史丹利,9.98,114.9588196,13.0,2.1494370522006228,7.081545064377684,上升,9.724499999999997,9.686333333333334,75
sz.300969,恒帅股份,123.7,138.544,17.99,-1.6067451479478172,26.728818768568797,上升,112.59349999999998,107.26916666666666,75
sh.688122,西部超导,74.58,484.51978186,12.22,2.052545155993432,5.862313697657907,上升,72.75550000000001,71.50816666666667,75
sz.002919,名臣健康,22.99,61.27434257,11.47,1.054945054945048,5.169258920402557,上升,22.136000000000003,20.941166666666664,75
sh.603132,金徽股份,14.67,143.4726,14.79,-1.0121457489878567,6.073752711496745,上升,14.490500000000003,14.07733333333333,75
sz.000928,中钢国际,6.61,94.83000945,10.31,-0.750750750750748,3.7676609105180567,上升,6.534000000000001,6.528833333333334,75
sz.300446,航天智造,25.34,214.22692213,16.2,0.39619651347068713,18.577445016378093,上升,24.2395,21.39666666666666,75
sz.000981,山子高科,4.16,415.89478894,34.0,13.661202185792348,32.907348242811516,震荡,3.5345,3.6048333333333327,75
sz.002315,焦点科技,45.76,145.16713365,18.37,5.171225005745806,6.816059757236214,震荡,43.46099999999999,44.42,75
sz.001221,悍高集团,57.91,231.645791,35.88,0.4509973980919306,3.207984316521114,下降,58.221000000000004,59.08733333333331,75
sh.603969,银龙股份,10.11,86.6774784,10.81,0.3972194637537154,3.4800409416581357,上升,9.813999999999998,9.725333333333332,75
sz.301592,六九一二,122.2,85.54,18.47,-0.9724473257698565,4.399829132849215,震荡,119.96999999999998,121.672,75
sz.000688,国城矿业,27.8,329.44882227,18.55,5.623100303951369,18.854211201368106,上升,26.151,22.62916666666666,75
sz.000700,模塑科技,14.38,132.01061294,17.31,13.855898653998416,27.708703374777983,上升,11.720999999999998,10.547666666666665,75
sz.002318,久立特材,28.95,282.89092344,19.85,6.00512632735262,19.037828947368414,上升,27.190000000000005,25.925500000000003,75
sz.300470,中密控股,37.6,78.19361311,14.91,0.8313220702601295,5.707056508293508,上升,36.9375,36.29283333333333,75
sz.002078,太阳纸业,15.75,440.13928124,11.38,-0.06345177664974484,4.651162790697669,上升,15.430499999999999,14.886999999999999,75
sh.603733,仙鹤股份,24.17,171.0568995,13.02,0.3320880033208877,7.517793594306054,上升,23.458999999999996,22.998166666666673,75
sh.603929,亚翔集成,95.5,203.7588,40.41,1.2081390419669358,17.78490379871732,震荡,95.834,67.06933333333333,75
sh.603556,海兴电力,36.4,177.00015788,14.74,4.868913857677896,9.4078749624286,上升,34.564,34.006666666666675,75
sh.688596,正帆科技,31.63,93.03363815,16.0,2.861788617886176,9.068965517241375,震荡,30.365999999999996,31.9215,75
sz.002928,华夏航空,11.05,141.24569128,16.89,0.913242009132433,11.503531786074678,上升,10.893500000000003,10.853499999999997,75
sh.688698,伟创电气,98.88,211.40027253,12.12,5.810593900481533,9.866666666666662,上升,87.657,83.639,75
sh.603515,欧普照明,18.28,135.96986331,13.51,1.2742382271468167,2.0658849804578505,上升,18.163999999999998,17.937166666666666,75
sh.603370,华新精科,47.29,82.733855,15.92,2.028047464940664,2.8490648107873042,震荡,46.332499999999996,47.50950000000001,75
sh.600872,中炬高新,17.55,136.62836951,18.24,2.034883720930241,3.8461538461538587,震荡,17.225500000000004,17.788,75
sh.603992,松霖科技,40.92,177.14364571,16.03,-3.490566037735842,34.871456822676336,上升,39.346999999999994,32.36016666666667,75
sz.002346,柘中股份,20.31,89.68396699,12.18,-0.4411764705882346,1.804511278195486,上升,19.187,18.265166666666666,75
sh.603100,川仪股份,23.0,118.02983048,18.59,0.8329679964927721,2.131438721136769,震荡,22.801,23.555833333333336,75
sz.002568,百润股份,21.81,228.68843985,16.57,1.4890646812470931,3.071833648393188,震荡,21.485500000000002,23.552499999999995,75
sz.001328,登康口腔,39.48,67.97421624,11.27,1.360718870346583,6.962882687618532,上升,38.435500000000005,37.61416666666667,75
sh.600298,安琪酵母,43.74,379.65378322,12.83,0.2980967667966121,8.941469489414704,上升,43.033500000000004,41.07366666666667,75
sz.000065,北方国际,12.46,133.4946799,11.71,0.7275666936135945,1.7142857142857213,上升,12.370500000000002,11.964000000000002,75
sh.603057,紫燕食品,20.34,84.10869675,17.05,2.313883299798797,18.739054290718045,上升,19.228999999999992,18.82266666666667,75
sz.300722,新余国科,35.52,98.3039017,13.1,0.8517887563884278,5.808757819481689,上升,34.1275,32.909,75
sz.002978,安宁股份,33.05,155.99268112,13.61,0.21224984839296632,9.00395778364115,上升,32.00299999999999,31.872833333333336,75
sz.300776,帝尔激光,62.14,170.26550273,16.25,1.073519843851665,4.753877275792314,震荡,60.05500000000001,62.96983333333333,75
sh.605090,九丰能源,43.1,302.56695564,19.79,-6.181976491075307,25.2178965717606,上升,40.074,35.65683333333333,75
sz.000603,盛达资源,30.96,213.61450952,11.96,-0.8327994875080014,2.9255319148936256,上升,30.518,26.607166666666664,75
unknown.920799,艾融软件,47.75,100.16997388,16.43,0.9087066779374465,1.8123667377398751,震荡,46.862,49.18766666666667,75
sh.603297,永新光学,105.3,116.8163451,11.22,2.9728143946802192,6.406628940986262,上升,103.048,100.4,75
sz.301383,天键股份,35.64,58.19056848,10.78,3.937007874015752,2.1788990825688015,上升,34.4645,34.4555,75
sh.603499,翔港科技,20.44,61.85029332,11.2,-2.5274201239866363,4.7667862634546365,上升,20.065000000000005,19.069333333333336,75
sz.300627,华测导航,34.91,274.54548765,17.74,4.2089552238805865,13.713355048859926,上升,33.07149999999999,32.232,75
sh.605599,菜百股份,16.37,127.32222586,18.73,1.8668326073428794,10.384356035064066,上升,15.895499999999998,15.152666666666669,75
sz.300532,今天国际,11.78,53.48459099,16.41,0.5977796754910205,1.8150388936905708,震荡,11.696000000000002,12.078000000000001,75
sh.603408,建霖家居,13.54,60.6013842,15.01,-5.512909979064905,1.5753938484621084,震荡,13.762000000000004,12.909166666666662,75
sh.600388,龙净环保,16.31,207.14455039,10.13,-1.2711864406779712,4.484304932735421,上升,16.241000000000003,16.082833333333333,75
sh.603730,岱美股份,8.76,188.21597566,17.35,6.439854191980551,12.59640102827763,上升,8.1905,7.855833333333332,75
sh.600550,保变电气,10.55,194.28125464,21.11,-4.003639672429476,13.197424892703866,震荡,10.653500000000001,9.947333333333331,75
sh.603786,科博达,78.1,315.4120827,15.6,2.225130890052341,8.306753570933289,震荡,74.68349999999998,75.69383333333334,75
sz.300547,川环科技,39.4,85.46103256,17.52,-0.9801457652676567,19.213313161875952,上升,38.104,36.47633333333335,75
sz.002117,东港股份,13.81,72.32586389,10.27,-2.1954674220963084,5.419847328244281,上升,13.466999999999999,12.4965,75
sh.603606,东方电缆,59.75,410.90993238,15.3,-3.7066881547139356,2.557500858221768,震荡,61.1375,61.10633333333333,75
sh.600862,中航高科,23.63,329.17750398,17.21,-2.797202797202796,11.252354048964222,上升,22.594499999999996,22.187000000000005,75
sz.002273,水晶光电,25.12,349.32681392,11.8,1.6592472683124244,4.232365145228214,上升,24.623,24.401666666666664,75
sh.600761,安徽合力,20.89,186.06571777,14.04,-3.287037037037041,4.189526184538653,上升,20.844,20.43433333333333,75
sh.605507,国邦医药,24.8,138.588228,10.76,4.070499370541345,6.804478897502161,上升,23.675500000000007,23.350500000000004,75
sz.003041,真爱美家,54.33,78.2352,15.95,16.71321160042965,26.2020905923345,上升,44.9615,40.9875,75
sz.300201,海伦哲,6.83,68.91767836,15.59,7.221350078492934,25.32110091743119,上升,6.067,5.830666666666665,75
sh.603027,千禾味业,9.83,131.046228,14.29,0.5112474437627885,7.54923413566739,上升,9.681000000000001,9.477000000000002,75
sh.600609,金杯汽车,4.63,60.40106124,30.57,-0.4301075268817303,0.0,下降,4.6754999999999995,4.7681666666666676,75
sh.605196,华通线缆,34.74,177.52236612,10.71,5.592705167173262,-4.429160935350755,上升,33.76950000000001,32.732166666666664,70
sz.300199,翰宇药业,17.9,158.10019914,22.34,-3.7116729424421804,-4.53333333333334,下降,18.427,19.445500000000003,70
sh.603529,爱玛科技,29.7,258.13100293,23.75,-0.6024096385542159,-0.2686366689053118,下降,29.9295,31.06933333333333,70
sz.300705,九典制药,14.98,74.9318307,23.27,-0.6631299734747986,-4.097311139564653,下降,15.301000000000002,16.093166666666665,70
sh.688401,路维光电,48.81,94.36618873,13.6,-1.1342920802106444,-8.165569143932261,震荡,50.54949999999999,49.02949999999999,70
sh.601020,华钰矿业,26.86,220.24251788,21.23,-2.0065669463699405,-0.07440476190476032,下降,27.0605,28.509833333333333,70
sz.301628,强达电路,88.75,66.8960225,17.5,-4.209390178089591,-1.770890979524067,震荡,91.55,88.69133333333333,70
sh.605555,德昌股份,18.3,88.58463432,14.31,2.693602693602696,-1.7713365539452404,上升,18.108000000000004,18.050833333333333,70
sh.689009,九号公司-WD,55.59,400.43454781,23.12,-0.035964754540543105,-3.254437869822481,下降,57.17649999999999,58.52333333333334,70
sh.601089,福元医药,24.0,115.2,14.09,-0.20790020790021085,-5.697445972495085,震荡,24.252499999999998,23.556166666666666,70
sh.603202,天有为,91.81,146.896,49.4,0.4156185059608393,-1.3750134278655077,下降,92.0025,93.43250000000002,70
sh.600593,大连圣亚,41.42,54.030319,38.28,1.8190757128810278,-4.164738546968989,下降,41.980999999999995,46.28933333333334,70
sz.301376,致欧科技,18.07,72.72614378,10.52,-2.5350593311758303,-5.044666316342621,震荡,18.910000000000004,18.697499999999998,70
sh.603109,神驰机电,25.79,53.86199204,12.04,1.0184097140618802,-6.013119533527704,震荡,25.720000000000006,26.96666666666666,70
sh.603530,神马电力,41.08,177.33602341,18.63,-1.9570405727923634,-0.31545741324921756,震荡,41.885000000000005,41.8825,70
sz.300570,太辰光,115.55,262.44509482,17.88,-3.110850243166198,-3.175800234623769,震荡,118.26150000000003,106.87066666666668,70
sh.600662,外服控股,5.02,114.62956023,23.42,-0.396825396825406,-2.5242718446602095,下降,5.071999999999999,5.259333333333332,70
sh.600867,通化东宝,8.17,160.01294913,17.77,-0.48721071863582116,-7.474518686296718,下降,8.380999999999998,8.726333333333335,70
unknown.920239,长虹能源,32.5,59.1741163,24.45,0.24676125848241298,-0.8239243210253375,下降,32.638,34.17549999999999,70
sz.000429,粤高速Ａ,11.78,246.29696164,15.52,-1.5873015873015979,-6.80379746835444,下降,11.986,12.078000000000001,70
sz.002572,索菲亚,13.61,131.07071902,19.29,-0.14673514306677438,-1.5907447577729619,震荡,13.6865,13.528666666666668,70
sz.000821,京山轻机,13.47,83.9012326,11.25,-3.3715925394547988,-0.07418397626112602,上升,13.1865,12.952833333333334,70
sz.300641,正丹股份,17.65,94.01842983,52.29,-0.7869589657110768,-2.9686641011544954,下降,17.8235,19.192333333333337,70
sz.301498,乖宝宠物,65.15,260.90805526,15.85,-1.8825301204819276,-6.3667720609370395,下降,67.78100000000002,71.55583333333333,70
sz.000921,海信家电,24.81,343.58405653,23.27,-1.664684898929852,-4.282407407407419,下降,25.420000000000005,25.851999999999997,70
sh.600897,厦门空港,17.2,71.712648,10.01,-3.9106145251396613,-8.704883227176225,震荡,17.7715,17.070833333333336,70
sh.688117,圣诺生物,37.79,59.47616109,12.94,-4.061944656004066,-7.4908200734394175,震荡,39.858999999999995,39.57883333333333,70
sz.300832,新产业,56.25,441.96681656,22.85,-2.529890833477735,-3.615490061686085,下降,58.04449999999999,60.41366666666667,70
sz.002487,大金重工,51.93,331.18323694,11.53,-1.4797951052931155,-9.859399409824682,震荡,53.982000000000006,51.03333333333333,70
sh.603650,彤程新材,44.14,271.95005884,15.13,-0.6974128233970804,-2.453038674033148,震荡,45.9275,42.85349999999998,70
sz.300529,健帆生物,19.67,157.08565759,26.43,-1.502253380070091,-0.30410542321337414,下降,19.832500000000003,20.350166666666663,70
sh.688411,海博思创,250.04,450.303267,23.38,-3.753031294507113,-4.473734479465142,下降,258.8495,282.1896666666667,70
sz.002262,恩华药业,24.13,245.10930248,16.79,-0.7404360345536805,-0.16549441456351963,震荡,24.804499999999997,24.732666666666667,70
sh.600121,郑州煤电,4.17,50.80778198,16.23,-2.112676056338025,-5.656108597285068,下降,4.2765,4.785833333333333,70
sz.300938,信测标准,32.6,79.37980945,14.93,-2.3659778376759486,-6.187050359712226,震荡,32.9215,31.206833333333332,70
sh.600976,健民集团,33.57,51.49591002,15.68,-3.64523536165328,-5.72872788542544,下降,34.97650000000001,37.417500000000004,70
sz.002891,中宠股份,51.76,157.54523499,16.8,-0.8998659774076181,-5.184099651950916,下降,53.142999999999994,55.30900000000001,70
sz.301109,军信股份,15.0,118.3651263,10.25,-1.3806706114398477,-7.178217821782179,震荡,15.302000000000001,14.992833333333333,70
sz.002847,盐津铺子,68.31,186.28798172,40.86,-1.9098219414129787,-1.6697855189290294,下降,70.025,71.23883333333335,70
sz.002517,恺英网络,21.87,467.24013528,27.05,-0.5004549590536825,-0.5004549590536825,下降,22.084,22.55283333333333,70
sz.301606,绿联科技,58.74,243.71802004,20.2,1.0667584308327678,-3.515111695137977,下降,59.572,61.87999999999999,70
sz.002739,万达电影,11.32,239.05334975,11.37,2.6291931097008248,-0.3521126760563305,上升,11.238499999999998,11.226333333333335,70
unknown.920037,广信科技,84.0,76.82884272,25.51,-1.1764705882352942,-3.592333295076318,下降,87.10849999999999,90.22999999999999,70
sh.605099,共创草坪,35.69,143.66013142,19.62,1.2195121951219505,-1.950549450549453,震荡,36.466499999999996,35.44533333333334,70
sh.601001,晋控煤业,13.15,220.09155,15.87,-3.0235988200589983,-9.310344827586205,下降,13.687999999999999,14.66733333333333,70
unknown.920015,锦华新材,47.7,64.66530016,28.19,-1.750772399588042,-4.619076184763038,下降,50.150999999999996,52.232499999999995,70
sz.000833,粤桂股份,19.46,156.08520021,11.9,4.1755888650963655,-4.84107579462102,上升,18.848,18.659166666666668,70
sz.301609,山大电力,41.44,67.497472,22.93,-0.5996641880546894,-2.9508196721311593,下降,42.013999999999996,45.688999999999986,70
sz.002264,新 华 都,8.83,63.55933779,15.08,-5.763073639274271,-4.849137931034475,震荡,9.256500000000003,8.399166666666668,70
sh.600750,江中药业,23.17,147.11867706,19.58,-1.7804154302670545,-4.845995893223818,震荡,24.028000000000002,22.636000000000006,70
sh.601369,陕鼓动力,10.01,172.51979665,11.83,-2.531645569620251,0.3006012024048032,震荡,10.1905,9.396999999999998,65
sz.003019,宸展光电,33.48,59.17947232,12.82,0.7826610475617038,8.104617371649978,震荡,32.983000000000004,33.54,65
sh.600866,星湖科技,6.95,115.47234681,12.38,1.6081871345029288,4.1979010494752655,震荡,6.8184999999999985,7.0255,65
sh.603662,柯力传感,72.0,202.19750496,10.02,7.849011384062305,11.783884489986033,上升,65.78349999999999,64.8005,65
sz.000830,鲁西化工,16.57,315.54566012,11.43,1.4075887392900883,16.199158485273497,上升,15.857,14.866666666666667,65
sz.002683,广东宏大,47.8,363.28107407,12.36,6.080781180648013,22.626988199076454,上升,42.791999999999994,40.668,65
sh.603885,吉祥航空,14.88,324.97998388,13.98,4.421052631578952,11.795642374154774,上升,14.0315,13.736666666666668,65
sz.000612,焦作万方,11.02,131.38037322,13.68,2.0370370370370265,13.960703205791102,上升,10.3975,10.120333333333333,65
sz.002701,奥瑞金,5.95,152.30574791,11.38,-1.8151815181518058,3.8394415357766096,震荡,6.0405,5.975999999999999,65
sh.603345,安井食品,79.28,264.23146529,11.48,-0.8008008008008015,1.5108834827144775,震荡,80.64149999999998,78.171,65
sz.002536,飞龙股份,29.7,170.71140874,10.04,-4.440154440154438,23.338870431893692,上升,29.508000000000003,24.789333333333335,65
sz.300855,图南股份,32.3,127.7566745,14.13,-2.1212121212121295,16.312567518905286,上升,31.212999999999994,28.914499999999997,65
sz.300797,钢研纳克,16.95,64.8724316,12.94,1.1336515513126355,3.164942178940959,震荡,16.592999999999996,16.726166666666668,65
sh.688155,先惠技术,60.45,76.43056684,13.31,0.2155172413793146,1.5624999999999996,震荡,59.2615,60.87666666666666,65
sh.600729,重庆百货,26.0,114.51780002,18.62,-1.328273244781789,1.0493587252234728,下降,26.506999999999998,27.08616666666667,65
sz.002017,东信和平,22.3,129.43631571,11.14,0.4052228725799183,7.885824866956936,震荡,21.440000000000005,22.53216666666667,65
sh.601665,齐鲁银行,5.74,353.23056094,12.52,2.50000000000001,1.234567901234573,震荡,5.636,5.919833333333333,65
sz.003039,顺控发展,15.93,98.37073369,10.11,8.588957055214722,10.701876302988179,上升,14.5995,14.156166666666666,65
sz.001203,大中矿业,30.65,469.88915333,12.47,-0.26033192320208864,13.099630996309951,上升,29.6195,25.4015,65
sh.601965,中国汽研,16.6,166.50711124,13.44,-1.4251781472683993,1.5290519877675839,震荡,17.049500000000005,17.009666666666664,65
sh.600338,西藏珠峰,15.04,137.49720927,10.87,-1.8917155903457334,9.064539521392314,震荡,14.331,14.342833333333333,65
sz.300428,立中集团,23.35,160.08329263,10.15,-0.1710132535271447,5.275022542831388,震荡,22.8755,22.954,65
sh.688510,航亚科技,26.9,69.81158155,11.64,2.0872865275142205,11.43330571665285,上升,25.6655,24.383666666666674,65
sh.603344,星德胜,37.36,72.67677413,11.43,15.952824332712604,34.67916366258111,上升,31.835,28.224499999999995,65
sh.688376,美埃科技,57.82,78.18770211,11.22,-3.067896060352051,19.710144927536238,上升,57.71149999999999,49.82383333333334,65
sz.301538,骏鼎达,80.18,62.86112,14.42,4.5644235785080856,4.29240374609783,震荡,75.81350000000002,76.76966666666667,65
sz.000048,京基智农,17.6,93.329676,17.36,8.174554394591285,31.93403298350826,震荡,14.736500000000001,15.319666666666668,65
sh.600428,中远海特,7.1,194.81834805,12.74,-2.0689655172413843,1.4285714285714235,震荡,7.182499999999999,7.145166666666667,65
sz.002796,世嘉科技,27.73,69.98135468,10.47,-5.131713992473486,35.59902200488998,上升,25.692,21.38266666666667,65
sh.688612,威迈斯,32.97,138.20631591,12.55,0.36529680365296024,3.7771482530689307,震荡,32.1905,33.883833333333335,65
sz.000913,钱江摩托,15.42,81.2007177,14.62,-1.9707565162110647,0.2600780234070166,震荡,15.355500000000001,15.791833333333331,65
sz.000737,北方铜业,15.39,293.13585935,11.96,1.2500000000000084,6.431535269709541,震荡,14.761499999999998,14.910333333333336,65
sh.603358,华达科技,50.5,237.22025338,10.5,2.1440129449838237,18.823529411764707,上升,46.376,44.758,65
sh.603156,养元饮品,28.75,362.32980023,16.35,9.98469778117827,11.046736191579758,震荡,26.4735,27.459833333333336,65
sz.301127,武汉天源,15.19,102.39050312,12.05,-5.0625000000000036,0.9973404255319174,震荡,15.388500000000002,14.511833333333334,65
sh.603919,金徽酒,20.42,103.58249139,11.7,-1.209482341557813,3.3924050632911475,震荡,20.238,20.274500000000003,65
sz.002409,雅克科技,74.1,352.6624094,10.6,1.6321492250720036,5.826906598114822,震荡,72.8975,73.97333333333336,65
sh.605167,利柏特,16.43,73.782201,13.98,17.52503576537911,57.980769230769226,上升,13.193000000000001,11.506333333333336,65
sh.688721,龙图光罩,46.53,62.11755,11.68,-1.126221844453891,3.1707317073170724,震荡,46.9885,45.955666666666666,65
sz.001301,尚太科技,85.81,223.79449654,14.05,1.202972048590631,1.9121140142517807,震荡,84.1725,87.85833333333333,65
sh.603279,景津装备,16.87,97.2341251,18.82,2.7405602923264265,10.333551340745597,震荡,15.734,15.754833333333334,65
sz.002557,洽洽食品,21.62,109.36588775,15.13,-1.3686131386861347,2.3189777567439753,下降,21.824,21.9135,65
sz.000997,新 大 陆,28.32,286.90932953,14.92,4.27098674521355,10.323334631865984,上升,26.6145,26.305833333333332,65
sz.301535,浙江华远,21.9,93.13941184,13.34,3.546099290780142,15.323854660347552,上升,20.6435,19.685166666666667,65
sh.605286,同力天启,40.61,68.2248,13.0,2.5246149962130775,5.1255500906031495,震荡,38.527,40.38333333333333,65
sz.300054,鼎龙股份,37.6,356.14515945,10.8,-0.29169981437284387,4.939994418085412,震荡,37.922,35.782666666666664,65
sh.603219,富佳股份,16.84,94.53976,11.49,4.079110012360941,5.911949685534588,震荡,16.0675,16.4955,65
sz.002206,海 利 得,5.85,67.98912237,10.84,-1.0152284263959475,5.595667870036094,震荡,5.7685,5.834333333333333,65
sh.603050,科林电气,18.02,72.67811858,12.38,2.619589977220962,1.122334455667785,震荡,17.668,18.12933333333333,65
sh.688002,睿创微纳,100.8,463.91961874,11.99,7.46268656716418,17.12758540553102,上升,92.24350000000001,83.87966666666665,65
sh.688102,斯瑞新材,38.74,299.66868512,10.44,-3.6078626524010846,32.218430034129696,上升,36.855999999999995,26.427166666666665,65
sh.688386,泛亚微透,87.6,79.716,13.9,6.543420092434925,26.882966396291984,上升,77.29199999999999,74.72083333333333,65
sz.300445,康斯特,26.06,55.35926139,10.94,2.115987460815044,22.118088097469535,上升,25.202999999999996,21.851833333333335,65
sh.688029,南微医学,81.56,153.20835738,14.85,-1.330752480038706,7.315789473684213,震荡,81.54499999999999,81.84766666666668,65
sz.300952,恒辉安防,40.87,70.53622066,10.03,6.738051710629403,19.923708920187792,上升,35.635000000000005,33.17883333333332,65
sz.002367,康力电梯,8.06,64.29828375,10.3,8.333333333333334,13.043478260869573,上升,7.4719999999999995,7.299833333333333,65
sz.301160,翔楼新材,71.89,80.60329805,13.19,8.75945537065054,10.702186633815835,上升,65.668,62.469,65
sz.301608,博实结,90.54,80.571546,12.13,5.771028037383192,8.782890784572873,震荡,86.024,86.49916666666668,65
sh.603757,大元泵业,44.39,82.80832827,15.35,-3.9177489177489226,19.649595687331534,震荡,44.865,41.030166666666666,65
sz.301571,国科天成,57.68,103.49286373,11.82,9.470487758587971,16.997971602434085,上升,52.156499999999994,48.37566666666667,65
sz.301101,明月镜片,41.43,83.48646303,10.99,6.1763198359815386,3.368263473053896,震荡,39.482499999999995,40.58099999999999,65
sh.688099,晶晨股份,87.23,367.38276422,13.87,0.8439306358381549,1.904205607476647,震荡,86.893,89.00633333333332,65
sz.301630,同宇新材,170.2,68.08,19.87,-2.1670402943036216,0.22376634083146593,下降,171.4765,177.89933333333332,65
sh.600861,北京人力,18.34,103.82507248,14.68,2.918069584736249,0.6586169045005543,震荡,18.101999999999997,18.477999999999998,65
sh.601975,招商南油,3.02,141.34640928,19.49,-0.9836065573770428,0.33222591362127013,下降,3.0355,3.1493333333333338,65
sh.603477,巨星农牧,17.21,87.78311102,15.64,-0.97813578826236,0.46701692936370026,下降,17.243499999999997,17.826666666666664,65
sh.600577,精达股份,12.43,267.14340141,10.41,2.38879736408566,13.205828779599265,上升,11.603000000000003,10.8265,65
sh.600273,嘉化能源,8.74,118.59127022,10.03,3.923900118906065,6.067961165048544,震荡,8.388000000000002,8.484333333333334,65
